ticker,candle_index,score,ret_1,ret_2,ret_3,ret_6,ret_10
UAL,1285,97,-0.496,3.172,3.194,6.679,9.624
UAL,1421,96,0.562,4.933,3.559,2.557,-0.637
UAL,1468,60,0.778,0.984,4.438,-4.34,-8.125
UAL,1502,88,1.285,3.248,4.583,1.43,4.263
UAL,1526,91,-0.679,-4.722,-3.667,-8.221,2.256
UAL,1534,76,-1.574,0.061,-0.153,-3.21,-2.78
UAL,1569,74,-1.773,-2.627,0.022,8.14,7.632
UAL,1596,53,3.639,3.743,3.972,18.644,21.077
UAL,1682,75,-1.736,-0.241,0.141,0.515,1.553
UBER,63,79,-3.61,-4.142,-8.058,-6.683,-2.014
UBER,71,85,0.637,1.311,2.925,8.776,12.345
UBER,206,79,0.051,2.154,2.255,5.664,7.631
UBER,349,68,2.798,2.035,1.517,0.986,-0.661
UBER,380,75,0.027,-0.279,-2.471,-4.783,-8.942
UBER,399,87,-0.216,-0.375,-1.371,-4.394,-1.061
UBER,407,89,0.849,1.188,2.993,5.541,-1.985
UBER,419,88,-1.354,-1.439,-3.003,-3.886,-2.767
UBER,428,80,-1.086,-1.662,-1.67,-3.534,-3.159
UBER,436,83,-0.221,-1.455,-3.078,-3.695,-1.729
UBER,440,39,-0.264,-1.871,-1.382,0.132,-2.065
UBER,444,75,0.893,0.171,-0.443,-2.027,2.918
UBER,538,97,4.98,1.095,4.07,5.674,9.544
UBER,592,76,-1.173,-1.338,1.049,1.449,1.973
UBER,671,75,-1.103,-1.695,-1.641,-3.094,-3.101
UBER,681,77,-0.68,-0.895,-1.131,-0.076,1.222
UBER,702,88,-0.505,-0.925,0.242,3.703,1.693
UBER,752,92,1.139,1.513,5.067,1.098,1.023
UBER,851,77,0.387,7.431,7.266,12.265,10.329
UBER,904,74,1.648,1.621,2.02,-0.943,-2.936
UBER,924,89,-1.299,-1.615,-0.22,2.248,5.114
UBER,948,57,-4.068,-6.229,-13.049,-11.908,-2.443
UBER,959,87,3.322,2.491,5.259,8.311,10.023
UBER,1038,76,2.126,1.782,1.56,1.133,-1.986
UBER,1116,85,-0.617,-1.839,-0.817,-0.05,2.522
UBER,1228,75,1.312,1.151,0.739,2.848,4.385
UBER,1259,70,-0.829,-0.696,-0.521,-0.542,-1.642
UBER,1293,86,0.361,-0.244,1.484,0.879,1.938
UBER,1342,69,2.497,2.604,2.459,2.087,2.635
UBER,1419,74,-1.028,-1.242,-1.052,-4.705,-7.844
UBER,1438,80,-1.001,-1.294,-3.224,-6.259,-7.01
UBER,1450,75,-0.17,0.071,3.02,3.446,5.19
UBER,1467,39,1.443,1.856,2.003,4.777,4.132
UBER,1527,75,-0.488,0.153,0.767,0.014,0.167
UBER,1608,87,0.007,-1.972,-2.894,-1.579,-4.466
UBER,1628,85,-0.627,0.948,-0.089,-1.719,-3.805
UBER,1688,74,1.165,-1.762,-0.014,1.478,-4.811
UBER,1700,54,0.52,6.688,6.966,,
UDR,77,97,4.759,3.147,0.605,-0.636,0.93
UDR,233,80,-0.643,-1.641,-1.405,-3.558,-4.057
UDR,248,84,-0.447,-1.801,-1.165,-2.424,-1.097
UDR,253,77,-2.358,-2.385,-3.754,-2.67,-3.294
UDR,258,76,-1.657,-0.014,-0.575,-2.972,-4.711
UDR,260,92,-0.562,-2.479,-2.274,-2.301,-3.246
UDR,273,76,-0.211,-0.535,-0.338,0.211,-2.057
UDR,285,74,1.979,3.098,3.414,3.528,3.571
UDR,316,57,0.421,0.983,3.231,5.001,4.622
UDR,372,75,-0.423,0.185,0.225,-1.958,-4.009
UDR,391,97,0.893,1.718,2.707,4.108,4.122
UDR,452,56,0.38,0.114,0.799,0.431,0.013
UDR,538,68,1.529,-0.121,0.437,1.602,1.165
UDR,634,84,2.162,1.32,1.843,0.842,-0.364
UDR,668,73,-0.035,0.174,0.174,0.729,4.223
UDR,743,58,-0.333,-0.599,-0.909,-0.388,-1.708
UDR,767,75,-0.026,1.009,0.687,-0.118,-0.968
UDR,779,78,0.162,-0.727,-1.5,-0.854,-4.27
UDR,786,78,-1.602,-3.297,-3.692,-4.597,-6.153
UDR,801,83,0.244,0.573,0.537,0.146,0.854
UDR,825,87,1.821,2.83,2.609,1.649,2.523
UDR,927,75,0.069,0.172,0.218,1.665,1.757
UDR,964,84,0.515,0.637,1.74,1.176,1.765
UDR,1012,59,-0.734,-0.474,-2.085,-4.999,-5.165
UDR,1025,87,1.149,0.341,1.394,0.341,0.586
UDR,1069,58,-0.897,-2.498,-1.588,-0.752,-1.237
UDR,1073,60,-0.122,0.049,0.171,-0.44,-1.283
UDR,1090,60,-0.123,0.025,-0.012,1.105,-0.27
UDR,1129,80,-1.351,-1.065,-0.351,-0.987,0.882
UDR,1191,87,-0.525,-0.646,-0.565,-0.659,-2.112
UDR,1213,89,-0.053,0.542,0.708,-0.633,0.321
UDR,1247,74,-0.19,0.467,0.277,-1.473,-0.044
UDR,1322,57,-0.112,-0.112,0.112,0.14,-0.266
UDR,1390,60,0.813,0.515,0.244,0.583,1.708
UDR,1426,58,-0.199,-0.119,-1.831,-0.77,-0.173
UDR,1469,69,-0.04,0.849,1.3,-1.181,-0.637
UDR,1484,58,-0.066,-1.032,-0.371,-1.191,-2.064
UDR,1522,73,-1.551,-1.477,-1.141,0.878,2.209
UDR,1642,49,0.631,1.866,2.948,2.922,5.162
UDR,1699,78,-1.012,-0.922,-0.156,,
UDR,1702,75,-0.156,,,,
UNH,179,74,-0.224,-0.457,-0.107,0.136,0.661
UNH,235,80,0.242,0.099,0.575,-6.184,-2.34
UNH,247,91,-0.224,-0.065,-0.493,1.716,0.447
UNH,329,96,0.38,0.959,0.407,2.63,2.366
UNH,384,93,-0.975,1.856,1.03,6.664,3.262
UNH,453,69,-0.703,-0.404,-1.245,-2.901,-1.799
UNH,467,87,-0.354,-0.022,-1.426,-3.228,-2.82
UNH,479,81,-1.721,-1.112,-1.108,-0.725,0.886
UNH,611,69,0.015,0.216,0.539,1.119,1.464
UNH,654,75,-0.513,-0.58,0.101,-0.214,-1.472
UNH,666,69,0.488,0.526,5.191,6.736,9.39
UNH,702,55,-0.356,-0.618,-1.309,0.166,1.062
UNH,756,97,-1.051,-3.176,-2.966,-0.92,0.246
UNH,867,62,-0.262,-1.307,-1.48,-5.783,-4.967
UNH,891,69,2.064,1.248,1.067,2.372,2.718
UNH,986,84,-2.491,-2.674,-3.016,-1.622,-4.952
UNH,1012,96,1.691,1.808,-3.05,-6.11,-6.607
UNH,1065,60,-0.068,0.304,0.815,1.228,-1.801
UNH,1099,80,-4.244,-4.751,-2.827,-3.568,-9.007
UNH,1102,50,-1.129,-0.485,-0.763,-7.819,-15.27
UNH,1119,70,-0.985,-0.395,1.604,2.76,10.671
UNH,1259,71,-0.378,1.754,1.826,5.45,0.437
UNH,1284,76,-0.039,0.204,0.357,1.973,3.243
UNH,1351,63,0.411,0.608,-0.143,1.168,0.146
UNH,1399,74,0.254,0.535,2.11,2.691,1.606
UNH,1432,89,0.339,0.953,1.201,1.354,1.718
UNH,1471,71,-0.16,-0.358,1.288,1.647,0.254
UNH,1503,65,0.126,0.76,0.308,-1.765,-5.591
UNH,1525,81,0.791,1.279,2.348,4.037,13.083
UNP,73,63,-0.42,-0.034,1.756,2.187,2.283
UNP,220,76,-0.544,-0.359,-0.39,-0.439,1.114
UNP,222,33,-0.032,-0.356,-0.148,0.754,2.756
UNP,350,91,-0.597,-1.182,-1.816,-3.146,-1.367
UNP,360,72,-0.077,-1.163,-1.211,-1.292,-1.516
UNP,368,48,-1.319,-0.638,-0.802,-1.43,-2.922
UNP,370,33,-0.165,-0.045,-0.846,-2.432,-3.313
UNP,392,80,0.458,1.439,1.195,4.029,3.772
UNP,453,75,-0.408,-0.097,0.072,0.154,-0.092
UNP,474,77,0.701,0.906,1.076,-1.441,0.392
UNP,501,51,0.219,1.652,0.92,6.042,7.383
UNP,550,60,1.19,1.178,1.651,2.062,1.887
UNP,615,66,-0.041,-0.953,-0.908,-3.187,-3.106
UNP,630,76,0.886,1.466,2.743,2.973,1.189
UNP,661,75,-0.462,-1.472,-1.63,-0.158,6.285
UNP,702,65,0.819,0.863,1.966,4.715,3.321
UNP,738,81,-0.185,-1.216,-1.284,-1.577,-1.086
UNP,765,75,0.024,0.663,0.98,1.349,0.473
UNP,804,57,1.064,0.8,0.672,2.443,3.415
UNP,859,60,-0.042,0.283,-0.977,0.664,0.947
UNP,892,66,-0.931,-0.584,-0.963,-0.008,-1.362
UNP,897,57,-0.028,-0.855,-0.349,-2.084,-0.74
UNP,907,60,-0.059,0.165,0.284,1.766,-3.176
UNP,934,96,-0.0,0.264,1.114,0.327,0.455
UNP,961,84,0.949,2.171,2.653,1.048,-0.955
UNP,984,81,-0.886,0.48,-0.291,1.744,-0.611
UNP,1037,61,-0.118,0.177,0.177,0.704,0.409
UNP,1058,55,0.591,0.925,0.186,1.581,1.855
UNP,1105,90,-3.961,-2.334,-1.723,-3.18,-3.141
UNP,1117,77,0.996,1.121,-0.108,-0.3,-1.937
UNP,1129,70,-1.358,-0.798,-0.715,-1.389,1.188
UNP,1174,75,-0.036,1.135,0.515,2.222,5.06
UNP,1224,64,-0.51,-0.123,-1.05,-4.771,-3.717
UNP,1239,76,-0.178,0.704,0.823,0.242,-0.493
UNP,1357,58,-0.359,-0.485,-1.014,-0.899,-0.495
UNP,1369,63,0.639,0.514,-1.138,-1.319,-1.843
UNP,1383,71,-0.449,-0.326,-0.139,-1.041,0.763
UNP,1401,63,1.221,0.711,0.824,0.131,1.391
UNP,1513,76,1.229,0.56,1.086,0.34,0.365
UNP,1616,56,0.526,-0.57,-0.825,-0.604,0.792
UNP,1642,67,0.688,1.305,0.869,2.328,5.956
UPS,76,80,-0.817,0.496,-0.21,-0.552,-0.328
UPS,98,71,0.743,0.315,2.562,2.681,3.694
UPS,193,59,-0.724,-0.365,-1.17,-0.534,-0.418
UPS,202,34,-0.177,0.103,-0.143,0.274,1.207
UPS,231,63,0.892,1.157,1.103,2.027,1.543
UPS,265,99,-0.124,0.212,0.625,0.385,0.337
UPS,286,52,1.508,1.24,1.653,2.641,1.415
UPS,367,83,1.208,-1.504,-0.847,-1.418,-3.329
UPS,392,79,0.592,2.872,2.99,1.606,3.031
UPS,450,72,0.61,-0.868,-1.403,0.018,-0.094
UPS,469,47,-0.111,0.14,-0.204,0.877,2.174
UPS,494,63,-0.101,-0.58,-1.313,-0.514,4.46
UPS,501,55,-0.249,1.613,2.783,6.031,6.298
UPS,531,89,0.019,-1.195,-1.903,-3.466,-4.148
UPS,542,81,-1.176,-0.38,-0.689,0.158,1.805
UPS,574,57,-0.599,-0.801,-0.482,-0.895,0.272
UPS,583,53,-0.178,-0.225,0.534,-0.929,-0.635
UPS,672,54,0.35,-0.067,-0.782,-1.054,-2.808
UPS,686,59,0.004,-0.437,-0.822,0.269,0.426
UPS,706,58,0.238,2.708,2.253,0.112,0.892
UPS,737,92,0.652,0.606,0.097,-0.977,-0.869
UPS,764,75,0.71,0.919,0.546,1.369,1.248
UPS,790,70,-0.566,-0.279,0.223,-1.284,-0.57
UPS,801,58,-0.048,0.48,0.644,1.972,4.159
UPS,850,90,-0.172,-0.056,-0.762,0.973,0.676
UPS,926,58,-0.458,-1.178,-1.329,-3.188,-7.512
UPS,961,77,1.299,2.776,2.98,-0.329,-0.496
UPS,989,77,-0.925,-1.172,-1.778,-3.608,-1.357
UPS,997,74,-0.39,-1.397,-1.5,2.4,2.887
UPS,1026,58,-1.234,-0.612,-1.692,-0.092,-1.274
UPS,1028,59,-1.087,-0.159,0.482,1.016,0.718
UPS,1030,23,0.642,0.683,1.042,-0.508,1.977
UPS,1097,81,1.924,2.448,1.33,2.476,-10.139
UPS,1120,84,-0.984,-0.675,-0.824,-0.023,1.751
UPS,1169,81,-0.003,-0.307,-0.248,0.626,0.474
UPS,1192,67,0.559,-1.023,-0.619,2.856,2.922
UPS,1219,60,0.093,0.899,1.681,2.808,1.611
UPS,1286,55,-0.444,-0.454,-1.167,-0.127,1.717
UPS,1364,55,0.141,0.418,1.018,3.989,4.524
UPS,1421,75,-0.163,2.096,1.476,5.396,5.482
UPS,1473,54,0.154,-0.043,-0.557,-1.895,-1.672
UPS,1503,77,0.534,0.369,-0.57,-0.893,0.246
UPS,1589,83,-3.952,-3.436,-2.39,-0.091,2.122
UPS,1594,75,0.59,-0.361,-0.01,3.658,8.227
UPS,1697,75,-1.563,-1.302,-4.601,-4.235,
USB,73,81,0.063,-0.063,5.819,11.324,9.442
USB,230,97,0.382,-0.681,-0.155,0.251,1.529
USB,272,84,-0.062,-1.015,-0.817,1.832,-1.127
USB,393,92,0.255,-0.183,0.865,-0.134,0.621
USB,451,81,-1.409,-2.013,-2.553,-1.811,-2.491
USB,458,74,-0.788,-1.577,-1.424,1.577,-1.208
USB,464,81,-1.678,-2.139,-1.728,-2.754,-2.141
USB,548,77,-0.72,-0.118,1.84,1.888,3.162
USB,597,57,0.188,2.162,3.049,1.563,0.188
USB,627,63,0.222,-0.411,-0.1,4.457,9.302
USB,751,72,-1.947,-3.087,-2.697,-7.283,-6.037
USB,766,72,0.021,0.662,0.942,0.683,0.135
USB,802,71,0.286,0.348,3.672,-1.954,-1.391
USB,848,96,-0.287,-0.035,0.144,-0.624,-1.329
USB,860,83,0.105,-0.978,-0.179,-0.421,0.347
USB,892,70,-0.902,-0.633,0.064,0.623,-2.609
USB,924,95,0.711,0.273,1.079,1.008,3.687
USB,962,100,0.409,0.872,3.262,-0.182,-0.106
USB,1059,65,-0.269,0.448,0.437,2.788,4.11
USB,1123,74,-0.357,-0.624,1.594,3.879,2.43
USB,1216,83,-0.45,-0.064,-2.313,0.396,1.745
USB,1222,78,0.448,1.546,1.557,1.024,1.898
USB,1252,60,-0.224,-0.767,0.298,1.597,1.406
USB,1281,58,-1.34,-1.889,0.38,0.454,3.556
USB,1394,85,-0.073,0.331,0.147,2.084,3.168
USB,1471,84,0.228,0.245,-3.501,-3.991,-4.901
USB,1485,72,-1.385,-1.215,-0.828,-3.626,-4.381
USB,1498,92,-0.348,-0.252,-1.239,-0.136,-1.045
USB,1594,72,0.11,-0.735,0.248,1.204,-0.542
USB,1614,62,0.235,0.136,0.651,0.732,2.151
V,73,61,1.034,1.48,2.843,3.616,4.037
V,335,63,1.002,1.183,1.796,2.117,1.611
V,373,70,-0.914,-0.414,-0.979,-0.803,-2.397
V,380,79,0.327,-0.238,-1.461,-1.086,-2.431
V,393,77,0.587,0.712,1.621,1.021,-0.165
V,413,68,0.942,1.452,1.791,2.149,2.459
V,453,69,0.352,0.782,1.23,2.317,0.87
V,473,59,0.494,1.13,0.604,0.896,-0.083
V,494,69,-1.103,-1.476,-1.88,-2.697,-1.672
V,504,79,0.391,1.005,0.941,2.63,-0.109
V,516,22,-1.005,-1.095,-5.139,-5.156,-2.197
V,527,72,0.124,0.788,1.083,1.201,-1.106
V,545,72,-0.259,0.056,-0.213,1.875,2.643
V,618,69,0.186,-0.069,-0.325,-1.13,-0.018
V,739,53,0.503,0.371,0.467,0.621,1.38
V,804,71,2.057,2.504,2.326,2.604,4.438
V,925,81,0.398,1.55,2.003,1.242,2.954
V,961,77,0.811,1.101,1.425,1.357,-3.283
V,973,29,0.103,1.275,0.97,1.29,2.644
V,1064,90,1.56,0.716,2.167,2.713,2.932
V,1094,58,-0.507,-0.504,-0.32,0.896,0.931
V,1127,74,1.787,1.749,2.082,2.298,1.707
V,1176,71,0.81,0.087,-1.474,-0.355,-1.206
V,1193,65,0.341,0.332,2.14,1.699,2.672
V,1225,52,-0.216,-0.536,-0.495,0.066,0.012
V,1261,66,0.086,0.62,0.644,-0.679,-2.56
V,1282,80,-0.663,0.598,1.01,0.882,2.695
V,1312,54,-1.666,-1.271,-1.298,-1.4,2.596
V,1322,66,1.684,1.732,2.165,2.071,1.532
V,1398,69,-0.471,-0.038,-0.175,0.012,0.224
V,1442,66,-0.239,-0.648,-1.06,-5.189,-3.214
V,1459,74,0.543,0.421,-2.622,-4.833,-2.066
V,1470,75,1.193,1.076,1.175,2.223,1.386
V,1513,82,0.054,-0.241,0.115,0.297,-1.659
V,1525,97,-0.854,-1.221,-0.498,0.424,2.23
V,1618,67,-0.031,1.233,1.604,-0.119,1.851
VEEV,73,79,-2.709,-2.947,-2.02,0.97,1.17
VEEV,77,97,2.991,2.47,2.675,2.672,2.586
VEEV,100,76,4.127,2.375,1.89,1.037,2.83
VEEV,126,71,-0.149,-1.041,-0.795,-0.206,2.644
VEEV,131,77,0.316,2.105,3.339,2.891,2.318
VEEV,155,86,-0.347,-1.035,-0.04,3.513,2.862
VEEV,267,53,1.929,2.354,2.459,2.899,4.107
VEEV,393,77,1.898,0.964,0.437,-0.035,1.2
VEEV,457,99,-0.356,-1.031,0.427,1.528,0.324
VEEV,474,80,0.503,0.979,1.16,1.162,1.444
VEEV,494,65,-0.403,-0.3,-1.507,-0.785,2.442
VEEV,501,58,0.094,1.338,1.155,0.619,-1.564
VEEV,516,60,0.0,-0.128,-1.219,-0.267,2.481
VEEV,547,52,0.037,-0.807,-1.078,1.117,1.869
VEEV,627,73,-0.13,1.018,1.385,1.457,4.796
VEEV,669,51,0.507,0.255,1.418,11.277,9.354
VEEV,705,74,0.34,0.979,5.306,5.772,6.379
VEEV,763,74,-0.667,-0.083,0.397,-4.502,-4.54
VEEV,781,73,-0.31,-0.433,0.246,1.534,0.199
VEEV,808,58,-0.888,-0.689,-0.106,2.076,5.836
VEEV,890,86,0.155,-0.384,-2.499,-2.433,-3.622
VEEV,897,86,-0.865,-2.54,-2.342,-2.547,6.126
VEEV,906,82,8.182,8.016,7.42,12.212,5.288
VEEV,962,98,1.774,2.636,2.118,1.137,-3.727
VEEV,973,40,0.464,2.411,2.61,5.323,6.63
VEEV,1093,73,-0.071,-0.485,1.42,1.296,2.872
VEEV,1133,68,0.224,0.509,0.429,1.272,3.652
VEEV,1162,93,1.486,0.023,1.477,0.652,-0.431
VEEV,1178,58,0.26,-0.115,-0.11,0.971,-0.156
VEEV,1227,60,0.19,0.68,1.657,2.088,-1.053
VEEV,1295,67,0.762,0.444,0.366,-0.378,-0.174
VEEV,1337,94,-0.599,0.057,2.069,3.065,2.922
VEEV,1402,76,-0.396,0.022,-0.911,-0.142,-2.604
VEEV,1436,87,-0.238,2.348,1.119,-3.277,-7.079
VEEV,1448,87,0.187,1.145,1.861,3.921,5.037
VEEV,1534,73,-3.449,-8.667,-8.943,-8.299,-3.6
VEEV,1544,95,0.613,1.618,0.806,1.618,-0.619
VEEV,1568,92,-1.03,-1.402,-1.808,-2.309,-4.727
VEEV,1591,86,-0.317,-0.317,-1.205,-3.429,-3.262
VEEV,1604,58,-0.316,6.779,5.669,9.717,8.389
VEEV,1640,74,-1.712,-2.657,-3.662,5.996,14.229
VICI,73,94,0.097,-0.072,1.953,4.516,2.76
VICI,121,50,-0.069,-0.122,1.32,1.998,3.526
VICI,232,82,0.522,0.277,-0.098,0.38,-0.799
VICI,277,70,-0.835,-0.735,-2.656,-2.055,-1.554
VICI,286,82,-0.102,0.034,-0.441,-0.085,0.441
VICI,321,53,-0.841,-2.658,-2.692,-2.591,-1.514
VICI,333,68,1.923,1.837,1.15,0.652,-0.654
VICI,351,80,-1.131,-1.23,-0.72,-0.069,2.023
VICI,354,51,-0.483,0.535,0.656,2.573,1.657
VICI,391,87,-0.197,0.574,1.273,1.918,2.08
VICI,451,79,0.348,-0.209,-1.251,-1.112,-2.259
VICI,464,69,-0.822,-1.031,-1.154,-1.801,-1.434
VICI,484,62,0.655,0.584,1.416,-1.735,-1.771
VICI,501,62,1.362,1.586,1.569,3.413,7.878
VICI,614,81,-0.781,-1.651,-2.041,-2.252,-2.642
VICI,632,78,0.845,0.768,1.812,1.751,1.935
VICI,676,77,-0.349,-0.476,-0.762,-0.936,-0.651
VICI,737,71,-0.631,-0.867,-1.577,-0.631,-1.923
VICI,766,74,0.138,0.535,0.828,0.38,-0.173
VICI,803,92,0.208,1.003,-0.519,0.484,1.522
VICI,942,68,1.266,1.969,0.828,0.563,-4.438
VICI,962,87,1.642,1.707,2.415,3.22,3.509
VICI,1009,58,0.501,0.595,0.61,-0.814,-2.191
VICI,1022,59,-0.74,-0.661,-0.614,-0.173,-0.016
VICI,1039,52,0.502,1.303,1.884,1.727,1.413
VICI,1139,85,0.076,-0.03,1.714,1.608,2.351
VICI,1189,90,1.186,1.311,1.701,1.748,2.232
VICI,1218,73,-1.285,-1.574,-0.851,0.401,0.45
VICI,1222,74,0.218,0.418,0.193,0.466,-0.257
VICI,1245,74,0.298,0.149,-0.364,-0.331,0.331
VICI,1292,72,1.079,0.731,0.296,-1.148,-1.131
VICI,1315,73,-0.072,-1.038,-0.591,-0.555,3.062
VICI,1350,64,-0.143,0.248,0.59,1.162,0.519
VICI,1383,59,-0.843,-0.305,-0.233,0.968,3.138
VICI,1387,56,0.421,0.546,1.761,2.707,2.836
VICI,1426,59,0.104,0.435,-0.07,-0.627,1.201
VICI,1520,71,-1.207,1.227,0.743,1.653,2.842
VICI,1522,83,-0.478,0.366,0.293,0.972,2.256
VICI,1593,63,-0.088,0.07,-0.088,0.441,0.952
VICI,1620,72,-0.125,1.445,1.373,1.141,0.036
VICI,1645,94,-0.607,-0.165,-1.93,-3.437,-1.974
VICI,1652,52,1.436,-0.448,-0.511,-1.959,-3.47
VICI,1666,75,0.172,1.315,0.324,2.345,1.62
VICI,1683,53,0.58,0.037,1.496,1.384,-1.384
VICI,1702,55,0.225,,,,
VLO,44,72,0.224,-2.404,-2.389,-0.108,3.116
VLO,74,76,-0.549,-0.175,0.37,-2.083,-4.201
VLO,94,74,0.567,1.41,1.37,2.788,-0.473
VLO,107,22,-0.524,-0.732,-0.396,-1.276,0.356
VLO,116,55,0.352,0.272,0.36,0.368,0.136
VLO,158,82,0.588,3.348,4.045,3.36,6.318
VLO,217,72,0.793,1.247,1.832,-2.001,-2.883
VLO,231,64,0.367,0.827,0.773,0.757,2.997
VLO,300,62,1.037,0.998,1.266,3.784,-0.697
VLO,397,77,-0.751,0.018,-1.263,0.281,-6.835
VLO,416,76,-0.019,0.955,1.127,-0.566,-0.229
VLO,458,74,-0.681,-0.309,-0.617,-4.004,-3.516
VLO,471,75,-0.979,-0.814,1.128,-0.668,1.72
VLO,507,74,0.488,1.494,1.319,-0.41,-0.916
VLO,553,68,-0.399,-0.944,-1.469,-4.647,-3.627
VLO,573,82,0.314,-3.416,-3.416,-6.032,-7.802
VLO,591,74,-0.659,-0.94,-1.036,1.043,-0.392
VLO,609,87,-0.871,-1.049,-1.357,-0.805,2.699
VLO,663,75,-0.276,-0.421,0.077,5.889,4.322
VLO,736,75,-0.505,-1.003,-1.627,-0.921,-3.478
VLO,767,70,0.363,0.796,0.425,0.703,0.661
VLO,861,61,-1.417,-4.047,-4.375,-4.346,0.577
VLO,870,72,1.751,2.365,2.121,1.352,1.64
VLO,910,84,0.161,-0.404,0.188,-3.381,-1.206
VLO,962,99,-1.866,-0.321,-1.477,-3.176,-1.631
VLO,1126,74,-0.403,-0.007,1.703,2.457,2.902
VLO,1227,93,6.259,6.951,6.586,7.729,5.443
VLO,1294,68,-0.496,1.055,1.098,3.006,2.034
VLO,1320,71,-0.396,-3.305,-2.779,-4.537,-5.02
VLO,1341,75,0.333,1.11,1.252,1.48,1.265
VLO,1363,48,0.154,0.133,8.026,7.778,11.569
VLO,1555,73,-1.327,-0.209,-0.164,1.686,7.257
VLO,1642,76,1.198,2.404,2.9,5.144,6.86
VRSK,76,93,1.416,3.009,1.747,1.844,3.565
VRSK,151,74,-0.357,-0.27,0.104,2.027,-1.803
VRSK,179,71,-0.125,-0.256,0.572,0.163,0.507
VRSK,216,72,0.282,0.63,1.046,1.2,1.153
VRSK,293,75,0.01,-3.98,-5.452,-3.397,-1.53
VRSK,303,67,-0.694,-0.527,-0.727,-0.784,-1.458
VRSK,318,62,-0.426,-0.613,-0.716,-1.585,-2.277
VRSK,333,72,-0.364,0.461,0.347,-0.089,-0.837
VRSK,344,66,-0.937,-0.651,-0.264,-0.18,-1.575
VRSK,361,83,-1.848,-1.264,-1.922,-1.977,-3.484
VRSK,388,76,-0.192,-0.114,-0.483,-0.389,-0.642
VRSK,406,73,-0.545,-0.775,-0.122,2.347,4.274
VRSK,544,75,-0.466,-0.666,0.924,1.685,0.935
VRSK,609,67,0.081,0.045,-0.195,1.802,2.455
VRSK,657,62,1.211,1.402,0.859,0.861,2.533
VRSK,766,72,0.286,0.537,0.752,-0.047,-0.047
VRSK,784,50,0.74,0.225,-0.461,-1.135,1.393
VRSK,793,75,1.198,1.546,-0.634,-1.195,-1.141
VRSK,801,68,-1.202,-0.961,-0.776,-0.635,1.549
VRSK,804,56,-0.007,0.347,0.143,1.795,1.799
VRSK,897,56,1.125,1.173,1.461,0.862,-0.081
VRSK,937,70,0.364,2.848,1.993,1.683,2.315
VRSK,962,76,0.911,1.113,1.559,0.12,-2.515
VRSK,984,55,0.274,1.413,0.741,0.499,1.313
VRSK,1060,77,-1.772,-1.833,-1.294,-0.349,0.949
VRSK,1065,67,0.117,0.366,1.031,-1.313,-0.091
VRSK,1075,77,-0.912,-1.96,-1.98,-1.733,-0.841
VRSK,1085,68,-1.294,-1.856,-1.977,-0.923,-1.98
VRSK,1091,69,-0.426,-0.34,-0.109,-1.52,-2.19
VRSK,1124,75,0.833,-1.418,-1.995,0.912,0.19
VRSK,1152,34,0.172,-1.24,-0.99,0.086,1.386
VRSK,1157,67,-0.231,0.581,0.048,1.721,-2.138
VRSK,1189,91,1.264,1.212,1.878,2.994,1.352
VRSK,1210,78,-1.153,-1.441,-1.568,-1.502,-4.861
VRSK,1214,74,0.338,-0.124,0.594,-3.529,-2.21
VRSK,1225,76,0.388,0.19,-0.688,-0.856,-2.038
VRSK,1246,80,0.146,-1.902,-1.984,-3.149,-2.294
VRSK,1325,76,-0.419,-0.554,0.032,-0.691,0.411
VRSK,1408,65,0.073,0.164,-0.889,-0.274,-1.341
VRSK,1414,56,0.27,0.123,-0.821,-1.413,-11.51
VRSK,1443,93,-3.78,2.509,3.09,4.264,3.464
VRSK,1526,78,-1.629,-1.013,-0.836,-1.768,-7.879
VRSK,1529,76,-0.551,-0.2,-0.94,-5.214,-11.257
VRSK,1544,79,-0.169,1.869,0.723,2.016,2.874
VRSK,1590,79,0.383,1.381,-0.094,0.843,-0.641
VRSK,1642,61,-0.349,3.012,2.539,1.064,5.095
VRT,71,78,2.456,2.587,3.057,4.468,3.606
VRT,205,73,0.836,1.484,2.091,2.001,4.673
VRT,397,86,8.104,6.885,11.274,12.15,4.744
VRT,466,83,3.655,-1.368,-0.542,1.459,-2.961
VRT,480,47,1.287,-3.645,-3.904,-5.086,-3.512
VRT,491,74,5.682,4.739,4.295,8.102,6.557
VRT,517,80,-0.763,-10.647,-14.304,-14.119,-19.854
VRT,541,83,1.125,0.263,1.708,7.569,17.125
VRT,587,79,2.86,8.125,8.294,6.052,10.13
VRT,727,58,3.018,2.903,2.85,2.231,-5.799
VRT,748,74,-0.616,0.286,0.159,-4.016,-8.469
VRT,763,75,-1.594,-2.115,-1.957,-1.107,-4.313
VRT,776,78,-0.498,-1.762,-1.757,1.181,7.725
VRT,781,77,-0.717,-0.524,3.889,11.643,9.453
VRT,838,99,-2.619,-2.075,-5.197,-6.064,-0.293
VRT,889,99,-1.648,-1.518,-3.346,-6.097,-15.727
VRT,905,78,-0.791,-5.205,-7.562,-3.854,-6.516
VRT,911,83,-0.082,-6.137,-8.288,2.604,0.964
VRT,915,65,0.502,5.526,3.234,3.839,3.658
VRT,958,98,-8.534,-7.003,-7.826,-1.716,-1.606
VRT,1148,78,0.248,3.923,4.07,-5.669,-2.82
VRT,1165,81,10.233,8.863,8.576,7.334,8.815
